Year,GEO,Income concept,Economic family type,GINI
1989,Canada,Market income,Two-parent families with children,0.322
1989,Canada,Market income,"Two-parent families with children, no earners",0.92
1989,Canada,Market income,"Two-parent families with children, one earner",0.373
1989,Canada,Market income,"Two-parent families with children, two earners",0.288
1989,Canada,Market income,"Two-parent families with children, three or more earners",0.273
1989,Canada,Market income,Married couples with other relatives,0.289
1989,Canada,Market income,Lone-parent families,0.561
1989,Canada,Market income,Male lone-parent families,0.448
1989,Canada,Market income,Female lone-parent families,0.561
1989,Canada,Market income,"Female lone-parent families, no earners",0.884
1989,Canada,Market income,"Female lone-parent families, one earner",0.448
1989,Canada,Market income,"Female lone-parent families, two or more earners",0.347
1989,Canada,Market income,Other non-elderly families,0.375
1989,Canada,Market income,Unattached individuals,0.521
1989,Canada,Market income,Elderly males,0.658
1989,Canada,Market income,"Elderly males, non-earner",0.655
1989,Canada,Market income,"Elderly males, earner",0.516
1989,Canada,Market income,Elderly females,0.69
1989,Canada,Market income,"Elderly females, non-earner",0.705
1989,Canada,Market income,"Elderly females, earner",0.385
1989,Canada,Market income,Non-elderly males,0.428
1989,Canada,Market income,"Non-elderly males, non-earner",0.846
1989,Canada,Market income,"Non-elderly males, earner",0.369
1989,Canada,Market income,Non-elderly females,0.455
1989,Canada,Market income,"Non-elderly females, non-earner",0.813
1989,Canada,Market income,"Non-elderly females, earner",0.364
1989,Canada,Total income,All family units,0.385
1989,Canada,Total income,"Economic families, two persons or more",0.327
1989,Canada,Total income,Elderly families,0.355
1989,Canada,Total income,Elderly married couples,0.355
1989,Canada,Total income,Other elderly families,0.32
1989,Canada,Total income,Non-elderly families,0.315
1989,Canada,Total income,Married couples,0.305
1989,Canada,Total income,"Married couples, no earners",0.365
1989,Canada,Total income,"Married couples, one earner",0.328
1989,Canada,Total income,"Married couples, two earners",0.267
1989,Canada,Total income,Two-parent families with children,0.287
1989,Canada,Total income,"Two-parent families with children, no earners",0.267
1989,Canada,Total income,"Two-parent families with children, one earner",0.317
1989,Canada,Total income,"Two-parent families with children, two earners",0.257
1989,Canada,Total income,"Two-parent families with children, three or more earners",0.25
1989,Canada,Total income,Married couples with other relatives,0.258
1989,Canada,Total income,Lone-parent families,0.389
1989,Canada,Total income,Male lone-parent families,0.387
1989,Canada,Total income,Female lone-parent families,0.367
1989,Canada,Total income,"Female lone-parent families, no earners",0.224
1989,Canada,Total income,"Female lone-parent families, one earner",0.325
1989,Canada,Total income,"Female lone-parent families, two or more earners",0.288
1989,Canada,Total income,Other non-elderly families,0.318
1989,Canada,Total income,Unattached individuals,0.379
1989,Canada,Total income,Elderly males,0.335
1989,Canada,Total income,"Elderly males, non-earner",0.297
1989,Canada,Total income,"Elderly males, earner",0.396
1989,Canada,Total income,Elderly females,0.284
1989,Canada,Total income,"Elderly females, non-earner",0.276
1989,Canada,Total income,"Elderly females, earner",0.286
1989,Canada,Total income,Non-elderly males,0.37
1989,Canada,Total income,"Non-elderly males, non-earner",0.407
1989,Canada,Total income,"Non-elderly males, earner",0.338
1989,Canada,Total income,Non-elderly females,0.387
1989,Canada,Total income,"Non-elderly females, non-earner",0.461
1989,Canada,Total income,"Non-elderly females, earner",0.34
1989,Canada,After-tax income,All family units,0.351
1989,Canada,After-tax income,"Economic families, two persons or more",0.29
1989,Canada,After-tax income,Elderly families,0.305
1989,Canada,After-tax income,Elderly married couples,0.296
1989,Canada,After-tax income,Other elderly families,0.286
1989,Canada,After-tax income,Non-elderly families,0.282
1989,Canada,After-tax income,Married couples,0.271
1989,Canada,After-tax income,"Married couples, no earners",0.322
1989,Canada,After-tax income,"Married couples, one earner",0.288
1989,Canada,After-tax income,"Married couples, two earners",0.236
1989,Canada,After-tax income,Two-parent families with children,0.252
1989,Canada,After-tax income,"Two-parent families with children, no earners",0.246
1989,Canada,After-tax income,"Two-parent families with children, one earner",0.257
1989,Canada,After-tax income,"Two-parent families with children, two earners",0.222
1989,Canada,After-tax income,"Two-parent families with children, three or more earners",0.225
1989,Canada,After-tax income,Married couples with other relatives,0.233
1989,Canada,After-tax income,Lone-parent families,0.338
1989,Canada,After-tax income,Male lone-parent families,0.324
1989,Canada,After-tax income,Female lone-parent families,0.323
1989,Canada,After-tax income,"Female lone-parent families, no earners",0.218
1989,Canada,After-tax income,"Female lone-parent families, one earner",0.278
1989,Canada,After-tax income,"Female lone-parent families, two or more earners",0.257
1989,Canada,After-tax income,Other non-elderly families,0.29
1989,Canada,After-tax income,Unattached individuals,0.33
1989,Canada,After-tax income,Elderly males,0.277
1989,Canada,After-tax income,"Elderly males, non-earner",0.251
1989,Canada,After-tax income,"Elderly males, earner",0.321
1989,Canada,After-tax income,Elderly females,0.238
1989,Canada,After-tax income,"Elderly females, non-earner",0.231
1989,Canada,After-tax income,"Elderly females, earner",0.248
1989,Canada,After-tax income,Non-elderly males,0.331
1989,Canada,After-tax income,"Non-elderly males, non-earner",0.368
1989,Canada,After-tax income,"Non-elderly males, earner",0.302
1989,Canada,After-tax income,Non-elderly females,0.348
1989,Canada,After-tax income,"Non-elderly females, non-earner",0.417
1989,Canada,After-tax income,"Non-elderly females, earner",0.304
1990,Canada,Market income,All family units,0.479
1990,Canada,Market income,"Economic families, two persons or more",0.41
1990,Canada,Market income,Elderly families,0.554
1990,Canada,Market income,Elderly married couples,0.579
1990,Canada,Market income,Other elderly families,0.473
1990,Canada,Market income,Non-elderly families,0.377
1990,Canada,Market income,Married couples,0.372
1990,Canada,Market income,"Married couples, no earners",0.574
1990,Canada,Market income,"Married couples, one earner",0.422
1990,Canada,Market income,"Married couples, two earners",0.307
1990,Canada,Market income,Two-parent families with children,0.325
1990,Canada,Market income,"Two-parent families with children, no earners",0.948
1990,Canada,Market income,"Two-parent families with children, one earner",0.364
1990,Canada,Market income,"Two-parent families with children, two earners",0.292
1990,Canada,Market income,"Two-parent families with children, three or more earners",0.267
1990,Canada,Market income,Married couples with other relatives,0.305
1990,Canada,Market income,Lone-parent families,0.59
1990,Canada,Market income,Male lone-parent families,0.442
1990,Canada,Market income,Female lone-parent families,0.604
1990,Canada,Market income,"Female lone-parent families, no earners",0.923
1990,Canada,Market income,"Female lone-parent families, one earner",0.482
1990,Canada,Market income,"Female lone-parent families, two or more earners",0.403
1990,Canada,Market income,Other non-elderly families,0.426
1990,Canada,Market income,Unattached individuals,0.557
1990,Canada,Market income,Elderly males,0.681
1990,Canada,Market income,"Elderly males, non-earner",0.677
1990,Canada,Market income,"Elderly males, earner",0.579
1990,Canada,Market income,Elderly females,0.71
1990,Canada,Market income,"Elderly females, non-earner",0.711
1990,Canada,Market income,"Elderly females, earner",0.55
1990,Canada,Market income,Non-elderly males,0.477
1990,Canada,Market income,"Non-elderly males, non-earner",0.846
1990,Canada,Market income,"Non-elderly males, earner",0.42
1990,Canada,Market income,Non-elderly females,0.485
1990,Canada,Market income,"Non-elderly females, non-earner",0.789
1990,Canada,Market income,"Non-elderly females, earner",0.411
1990,Canada,Total income,All family units,0.395
1990,Canada,Total income,"Economic families, two persons or more",0.336
1990,Canada,Total income,Elderly families,0.325
1990,Canada,Total income,Elderly married couples,0.318
1990,Canada,Total income,Other elderly families,0.306
1990,Canada,Total income,Non-elderly families,0.329
1990,Canada,Total income,Married couples,0.332
1990,Canada,Total income,"Married couples, no earners",0.36
1990,Canada,Total income,"Married couples, one earner",0.372
1990,Canada,Total income,"Married couples, two earners",0.288
1990,Canada,Total income,Two-parent families with children,0.287
1990,Canada,Total income,"Two-parent families with children, no earners",0.642
1990,Canada,Total income,"Two-parent families with children, one earner",0.295
1990,Canada,Total income,"Two-parent families with children, two earners",0.258
1990,Canada,Total income,"Two-parent families with children, three or more earners",0.245
1990,Canada,Total income,Married couples with other relatives,0.274
1990,Canada,Total income,Lone-parent families,0.378
1990,Canada,Total income,Male lone-parent families,0.343
1990,Canada,Total income,Female lone-parent families,0.364
1990,Canada,Total income,"Female lone-parent families, no earners",0.226
1990,Canada,Total income,"Female lone-parent families, one earner",0.325
1990,Canada,Total income,"Female lone-parent families, two or more earners",0.33
1990,Canada,Total income,Other non-elderly families,0.345
1990,Canada,Total income,Unattached individuals,0.402
1990,Canada,Total income,Elderly males,0.338
1990,Canada,Total income,"Elderly males, non-earner",0.302
1990,Canada,Total income,"Elderly males, earner",0.428
1990,Canada,Total income,Elderly females,0.292
1990,Canada,Total income,"Elderly females, non-earner",0.276
1990,Canada,Total income,"Elderly females, earner",0.396
1990,Canada,Total income,Non-elderly males,0.413
1990,Canada,Total income,"Non-elderly males, non-earner",0.469
1990,Canada,Total income,"Non-elderly males, earner",0.382
1990,Canada,Total income,Non-elderly females,0.402
1990,Canada,Total income,"Non-elderly females, non-earner",0.432
